"CurrencyRateID","CurrencyRateDate","FromCurrencyCode","ToCurrencyCode","AverageRate","EndOfDayRate","ModifiedDate"
951,"2001-09-12 00:00:00","USD","AUD",1.5348,1.5347,"2001-09-12 00:00:00"
952,"2001-09-12 00:00:00","USD","BRL",1.7789,1.772,"2001-09-12 00:00:00"
953,"2001-09-12 00:00:00","USD","CAD",1.4384,1.4333,"2001-09-12 00:00:00"
954,"2001-09-12 00:00:00","USD","CNY",8.2789,8.2783,"2001-09-12 00:00:00"
955,"2001-09-12 00:00:00","USD","DEM",1.9527,1.952,"2001-09-12 00:00:00"
956,"2001-09-12 00:00:00","USD","EUR",0.9983,0.9975,"2001-09-12 00:00:00"
957,"2001-09-12 00:00:00","USD","FRF",6.5491,6.5484,"2001-09-12 00:00:00"
958,"2001-09-12 00:00:00","USD","GBP",0.6102,0.6098,"2001-09-12 00:00:00"
959,"2001-09-12 00:00:00","USD","JPY",105.703,105.632,"2001-09-12 00:00:00"
960,"2001-09-12 00:00:00","USD","MXN",9.5137,9.5109,"2001-09-12 00:00:00"
961,"2001-09-12 00:00:00","USD","SAR",3.7505,3.7437,"2001-09-12 00:00:00"
962,"2001-09-12 00:00:00","USD","VEB",655.25,655.24,"2001-09-12 00:00:00"
963,"2001-09-13 00:00:00","USD","ARS",0.9998,1.0001,"2001-09-13 00:00:00"
964,"2001-09-13 00:00:00","USD","AUD",1.5283,1.5293,"2001-09-13 00:00:00"
965,"2001-09-13 00:00:00","USD","BRL",1.78,1.786,"2001-09-13 00:00:00"
966,"2001-09-13 00:00:00","USD","CAD",1.4357,1.4382,"2001-09-13 00:00:00"
967,"2001-09-13 00:00:00","USD","CNY",8.279,8.2797,"2001-09-13 00:00:00"
968,"2001-09-13 00:00:00","USD","DEM",1.9798,1.98,"2001-09-13 00:00:00"
969,"2001-09-13 00:00:00","USD","EUR",1.0122,1.0125,"2001-09-13 00:00:00"
970,"2001-09-13 00:00:00","USD","FRF",6.6398,6.6409,"2001-09-13 00:00:00"
971,"2001-09-13 00:00:00","USD","GBP",0.6102,0.6111,"2001-09-13 00:00:00"
972,"2001-09-13 00:00:00","USD","JPY",105.193,105.1949,"2001-09-13 00:00:00"
973,"2001-09-13 00:00:00","USD","MXN",9.5403,9.5449,"2001-09-13 00:00:00"
974,"2001-09-13 00:00:00","USD","SAR",3.7505,3.757,"2001-09-13 00:00:00"
975,"2001-09-13 00:00:00","USD","VEB",655.25,655.3099,"2001-09-13 00:00:00"
976,"2001-09-14 00:00:00","USD","ARS",1.0,0.9991,"2001-09-14 00:00:00"
977,"2001-09-14 00:00:00","USD","AUD",1.576,1.5758,"2001-09-14 00:00:00"
978,"2001-09-14 00:00:00","USD","BRL",1.794,1.7909,"2001-09-14 00:00:00"
979,"2001-09-14 00:00:00","USD","CAD",1.4461,1.4398,"2001-09-14 00:00:00"
980,"2001-09-14 00:00:00","USD","CNY",8.2789,8.278,"2001-09-14 00:00:00"
981,"2001-09-14 00:00:00","USD","DEM",2.0032,2.0024,"2001-09-14 00:00:00"
982,"2001-09-14 00:00:00","USD","EUR",1.0242,1.0236,"2001-09-14 00:00:00"
983,"2001-09-14 00:00:00","USD","FRF",6.7186,6.7183,"2001-09-14 00:00:00"
984,"2001-09-14 00:00:00","USD","GBP",0.6177,0.6172,"2001-09-14 00:00:00"
985,"2001-09-14 00:00:00","USD","JPY",107.17,107.147,"2001-09-14 00:00:00"
986,"2001-09-14 00:00:00","USD","MXN",9.6099,9.6039,"2001-09-14 00:00:00"
987,"2001-09-14 00:00:00","USD","SAR",3.7505,3.7433,"2001-09-14 00:00:00"
988,"2001-09-14 00:00:00","USD","VEB",654.6499,654.61,"2001-09-14 00:00:00"
989,"2001-09-15 00:00:00","USD","ARS",1.0,1.0002,"2001-09-15 00:00:00"
990,"2001-09-15 00:00:00","USD","AUD",1.576,1.5764,"2001-09-15 00:00:00"
991,"2001-09-15 00:00:00","USD","BRL",1.798,1.8,"2001-09-15 00:00:00"
992,"2001-09-15 00:00:00","USD","CAD",1.4472,1.454,"2001-09-15 00:00:00"
993,"2001-09-15 00:00:00","USD","CNY",8.2789,8.2796,"2001-09-15 00:00:00"
994,"2001-09-15 00:00:00","USD","DEM",2.0019,2.0023,"2001-09-15 00:00:00"
995,"2001-09-15 00:00:00","USD","EUR",1.0235,1.0241,"2001-09-15 00:00:00"
996,"2001-09-15 00:00:00","USD","FRF",6.714,6.7148,"2001-09-15 00:00:00"
997,"2001-09-15 00:00:00","USD","GBP",0.6177,0.6179,"2001-09-15 00:00:00"
998,"2001-09-15 00:00:00","USD","JPY",107.09,107.095,"2001-09-15 00:00:00"
999,"2001-09-15 00:00:00","USD","MXN",9.6099,9.617,"2001-09-15 00:00:00"
1000,"2001-09-15 00:00:00","USD","SAR",3.7505,3.7536,"2001-09-15 00:00:00"
1001,"2001-09-15 00:00:00","USD","VEB",654.6499,654.72,"2001-09-15 00:00:00"
1002,"2001-09-16 00:00:00","USD","ARS",1.0,0.9997,"2001-09-16 00:00:00"
1003,"2001-09-16 00:00:00","USD","AUD",1.5698,1.5694,"2001-09-16 00:00:00"
1004,"2001-09-16 00:00:00","USD","BRL",1.798,1.788,"2001-09-16 00:00:00"
1005,"2001-09-16 00:00:00","USD","CAD",1.4462,1.4367,"2001-09-16 00:00:00"
1006,"2001-09-16 00:00:00","USD","CNY",8.2789,8.2789,"2001-09-16 00:00:00"
1007,"2001-09-16 00:00:00","USD","DEM",2.0017,2.0017,"2001-09-16 00:00:00"
1008,"2001-09-16 00:00:00","USD","EUR",1.0235,1.0226,"2001-09-16 00:00:00"
1009,"2001-09-16 00:00:00","USD","FRF",6.7138,6.7127,"2001-09-16 00:00:00"
1010,"2001-09-16 00:00:00","USD","GBP",0.6176,0.6176,"2001-09-16 00:00:00"
1011,"2001-09-16 00:00:00","USD","JPY",107.114,107.11,"2001-09-16 00:00:00"
1012,"2001-09-16 00:00:00","USD","MXN",9.6099,9.602,"2001-09-16 00:00:00"
1013,"2001-09-16 00:00:00","USD","SAR",3.7505,3.7412,"2001-09-16 00:00:00"
1014,"2001-09-16 00:00:00","USD","VEB",654.6499,654.57,"2001-09-16 00:00:00"
1015,"2001-09-17 00:00:00","USD","ARS",0.9998,1.0004,"2001-09-17 00:00:00"
1016,"2001-09-17 00:00:00","USD","AUD",1.5712,1.572,"2001-09-17 00:00:00"
1017,"2001-09-17 00:00:00","USD","BRL",1.785,1.7909,"2001-09-17 00:00:00"
1018,"2001-09-17 00:00:00","USD","CAD",1.4459,1.4538,"2001-09-17 00:00:00"
1019,"2001-09-17 00:00:00","USD","CNY",8.2784,8.2789,"2001-09-17 00:00:00"
1020,"2001-09-17 00:00:00","USD","DEM",2.016,2.0164,"2001-09-17 00:00:00"
1021,"2001-09-17 00:00:00","USD","EUR",1.0307,1.031,"2001-09-17 00:00:00"
1022,"2001-09-17 00:00:00","USD","FRF",6.7617,6.7625,"2001-09-17 00:00:00"
1023,"2001-09-17 00:00:00","USD","GBP",0.6191,0.62,"2001-09-17 00:00:00"
1024,"2001-09-17 00:00:00","USD","JPY",107.459,107.549,"2001-09-17 00:00:00"
1025,"2001-09-17 00:00:00","USD","MXN",9.5922,9.596,"2001-09-17 00:00:00"
1026,"2001-09-17 00:00:00","USD","SAR",3.7505,3.7599,"2001-09-17 00:00:00"
1027,"2001-09-17 00:00:00","USD","VEB",655.7599,655.7999,"2001-09-17 00:00:00"
1028,"2001-09-18 00:00:00","USD","ARS",0.9998,0.9992,"2001-09-18 00:00:00"
1029,"2001-09-18 00:00:00","USD","AUD",1.5834,1.5834,"2001-09-18 00:00:00"
1030,"2001-09-18 00:00:00","USD","BRL",1.79,1.7849,"2001-09-18 00:00:00"
1031,"2001-09-18 00:00:00","USD","CAD",1.4473,1.4438,"2001-09-18 00:00:00"
1032,"2001-09-18 00:00:00","USD","CNY",8.2782,8.2777,"2001-09-18 00:00:00"
1033,"2001-09-18 00:00:00","USD","DEM",2.0125,2.0118,"2001-09-18 00:00:00"
1034,"2001-09-18 00:00:00","USD","EUR",1.0289,1.0283,"2001-09-18 00:00:00"
1035,"2001-09-18 00:00:00","USD","FRF",6.75,6.7492,"2001-09-18 00:00:00"
1036,"2001-09-18 00:00:00","USD","GBP",0.6191,0.6182,"2001-09-18 00:00:00"
1037,"2001-09-18 00:00:00","USD","JPY",107.8289,107.822,"2001-09-18 00:00:00"
1038,"2001-09-18 00:00:00","USD","MXN",9.5906,9.582,"2001-09-18 00:00:00"
1039,"2001-09-18 00:00:00","USD","SAR",3.7505,3.7418,"2001-09-18 00:00:00"
1040,"2001-09-18 00:00:00","USD","VEB",656.0099,655.99,"2001-09-18 00:00:00"
1041,"2001-09-19 00:00:00","USD","ARS",0.9998,0.9999,"2001-09-19 00:00:00"
1042,"2001-09-19 00:00:00","USD","AUD",1.569,1.5697,"2001-09-19 00:00:00"
1043,"2001-09-19 00:00:00","USD","BRL",1.786,1.786,"2001-09-19 00:00:00"
1044,"2001-09-19 00:00:00","USD","CAD",1.4399,1.446,"2001-09-19 00:00:00"
1045,"2001-09-19 00:00:00","USD","CNY",8.2781,8.2788,"2001-09-19 00:00:00"
1046,"2001-09-19 00:00:00","USD","DEM",2.004,2.0047,"2001-09-19 00:00:00"
1047,"2001-09-19 00:00:00","USD","EUR",1.0246,1.0247,"2001-09-19 00:00:00"
1048,"2001-09-19 00:00:00","USD","FRF",6.721,6.7214,"2001-09-19 00:00:00"
1049,"2001-09-19 00:00:00","USD","GBP",0.622,0.6225,"2001-09-19 00:00:00"
1050,"2001-09-19 00:00:00","USD","JPY",108.293,108.374,"2001-09-19 00:00:00"
1051,"2001-09-19 00:00:00","USD","MXN",9.5503,9.554,"2001-09-19 00:00:00"
1052,"2001-09-19 00:00:00","USD","SAR",3.7505,3.7566,"2001-09-19 00:00:00"
1053,"2001-09-19 00:00:00","USD","VEB",656.75,656.75,"2001-09-19 00:00:00"
1054,"2001-09-20 00:00:00","USD","ARS",0.9998,0.9989,"2001-09-20 00:00:00"
1055,"2001-09-20 00:00:00","USD","AUD",1.5722,1.5718,"2001-09-20 00:00:00"
1056,"2001-09-20 00:00:00","USD","BRL",1.785,1.782,"2001-09-20 00:00:00"
1057,"2001-09-20 00:00:00","USD","CAD",1.4422,1.4323,"2001-09-20 00:00:00"
1058,"2001-09-20 00:00:00","USD","CNY",8.2796,8.2786,"2001-09-20 00:00:00"
1059,"2001-09-20 00:00:00","USD","DEM",1.9752,1.9748,"2001-09-20 00:00:00"
1060,"2001-09-20 00:00:00","USD","EUR",1.0099,1.0089,"2001-09-20 00:00:00"
1061,"2001-09-20 00:00:00","USD","FRF",6.6245,6.6239,"2001-09-20 00:00:00"
1062,"2001-09-20 00:00:00","USD","GBP",0.626,0.6259,"2001-09-20 00:00:00"
1063,"2001-09-20 00:00:00","USD","JPY",107.677,107.656,"2001-09-20 00:00:00"
1064,"2001-09-20 00:00:00","USD","MXN",9.4953,9.489,"2001-09-20 00:00:00"
1065,"2001-09-20 00:00:00","USD","SAR",3.7505,3.7429,"2001-09-20 00:00:00"
1066,"2001-09-20 00:00:00","USD","VEB",656.8999,656.86,"2001-09-20 00:00:00"
1067,"2001-09-21 00:00:00","USD","ARS",0.9993,0.9998,"2001-09-21 00:00:00"
1068,"2001-09-21 00:00:00","USD","AUD",1.5714,1.5717,"2001-09-21 00:00:00"
1069,"2001-09-21 00:00:00","USD","BRL",1.7689,1.778,"2001-09-21 00:00:00"
1070,"2001-09-21 00:00:00","USD","CAD",1.4416,1.448,"2001-09-21 00:00:00"
1071,"2001-09-21 00:00:00","USD","CNY",8.2796,8.2796,"2001-09-21 00:00:00"
1072,"2001-09-21 00:00:00","USD","DEM",1.9908,1.9912,"2001-09-21 00:00:00"
1073,"2001-09-21 00:00:00","USD","EUR",1.0179,1.0187,"2001-09-21 00:00:00"
1074,"2001-09-21 00:00:00","USD","FRF",6.6772,6.6775,"2001-09-21 00:00:00"
1075,"2001-09-21 00:00:00","USD","GBP",0.6284,0.6286,"2001-09-21 00:00:00"
1076,"2001-09-21 00:00:00","USD","JPY",107.211,107.278,"2001-09-21 00:00:00"
1077,"2001-09-21 00:00:00","USD","MXN",9.45,9.451,"2001-09-21 00:00:00"
1078,"2001-09-21 00:00:00","USD","SAR",3.7505,3.7509,"2001-09-21 00:00:00"
1079,"2001-09-21 00:00:00","USD","VEB",656.5,656.58,"2001-09-21 00:00:00"
1080,"2001-09-22 00:00:00","USD","ARS",0.9993,0.9992,"2001-09-22 00:00:00"
1081,"2001-09-22 00:00:00","USD","AUD",1.571,1.5703,"2001-09-22 00:00:00"
1082,"2001-09-22 00:00:00","USD","BRL",1.77,1.7689,"2001-09-22 00:00:00"
1083,"2001-09-22 00:00:00","USD","CAD",1.442,1.4327,"2001-09-22 00:00:00"
1084,"2001-09-22 00:00:00","USD","CNY",8.2796,8.2791,"2001-09-22 00:00:00"
1085,"2001-09-22 00:00:00","USD","DEM",1.988,1.9876,"2001-09-22 00:00:00"
1086,"2001-09-22 00:00:00","USD","EUR",1.0165,1.0164,"2001-09-22 00:00:00"
1087,"2001-09-22 00:00:00","USD","FRF",6.6676,6.6675,"2001-09-22 00:00:00"
1088,"2001-09-22 00:00:00","USD","GBP",0.6284,0.628,"2001-09-22 00:00:00"
1089,"2001-09-22 00:00:00","USD","JPY",107.39,107.316,"2001-09-22 00:00:00"
1090,"2001-09-22 00:00:00","USD","MXN",9.45,9.4459,"2001-09-22 00:00:00"
1091,"2001-09-22 00:00:00","USD","SAR",3.7505,3.7431,"2001-09-22 00:00:00"
1092,"2001-09-22 00:00:00","USD","VEB",656.5,656.45,"2001-09-22 00:00:00"
1093,"2001-09-23 00:00:00","USD","ARS",0.9993,1.0004,"2001-09-23 00:00:00"
1094,"2001-09-23 00:00:00","USD","AUD",1.5683,1.5688,"2001-09-23 00:00:00"
1095,"2001-09-23 00:00:00","USD","BRL",1.77,1.772,"2001-09-23 00:00:00"
1096,"2001-09-23 00:00:00","USD","CAD",1.4404,1.4444,"2001-09-23 00:00:00"
1097,"2001-09-23 00:00:00","USD","CNY",8.2796,8.2796,"2001-09-23 00:00:00"
1098,"2001-09-23 00:00:00","USD","DEM",1.9879,1.9884,"2001-09-23 00:00:00"
1099,"2001-09-23 00:00:00","USD","EUR",1.0164,1.017,"2001-09-23 00:00:00"
1100,"2001-09-23 00:00:00","USD","FRF",6.6672,6.6673,"2001-09-23 00:00:00"
1101,"2001-09-23 00:00:00","USD","GBP",0.6287,0.6288,"2001-09-23 00:00:00"
1102,"2001-09-23 00:00:00","USD","JPY",107.269,107.3529,"2001-09-23 00:00:00"
1103,"2001-09-23 00:00:00","USD","MXN",9.45,9.452,"2001-09-23 00:00:00"
1104,"2001-09-23 00:00:00","USD","SAR",3.7504,3.7557,"2001-09-23 00:00:00"
1105,"2001-09-23 00:00:00","USD","VEB",656.5,656.59,"2001-09-23 00:00:00"
1106,"2001-09-24 00:00:00","USD","ARS",0.9998,0.9989,"2001-09-24 00:00:00"
1107,"2001-09-24 00:00:00","USD","AUD",1.579,1.5782,"2001-09-24 00:00:00"
1108,"2001-09-24 00:00:00","USD","BRL",1.7689,1.7649,"2001-09-24 00:00:00"
1109,"2001-09-24 00:00:00","USD","CAD",1.4474,1.444,"2001-09-24 00:00:00"
1110,"2001-09-24 00:00:00","USD","CNY",8.2796,8.279,"2001-09-24 00:00:00"
1111,"2001-09-24 00:00:00","USD","DEM",1.9957,1.9953,"2001-09-24 00:00:00"
1112,"2001-09-24 00:00:00","USD","EUR",1.0204,1.0203,"2001-09-24 00:00:00"
1113,"2001-09-24 00:00:00","USD","FRF",6.6932,6.6932,"2001-09-24 00:00:00"
1114,"2001-09-24 00:00:00","USD","GBP",0.6262,0.6252,"2001-09-24 00:00:00"
1115,"2001-09-24 00:00:00","USD","JPY",108.725,108.705,"2001-09-24 00:00:00"
1116,"2001-09-24 00:00:00","USD","MXN",9.4268,9.422,"2001-09-24 00:00:00"
1117,"2001-09-24 00:00:00","USD","SAR",3.7505,3.7454,"2001-09-24 00:00:00"
1118,"2001-09-24 00:00:00","USD","VEB",657.0099,657.0,"2001-09-24 00:00:00"
1119,"2001-09-25 00:00:00","USD","ARS",0.9998,0.9998,"2001-09-25 00:00:00"
1120,"2001-09-25 00:00:00","USD","AUD",1.5837,1.5845,"2001-09-25 00:00:00"
1121,"2001-09-25 00:00:00","USD","BRL",1.766,1.77,"2001-09-25 00:00:00"
1122,"2001-09-25 00:00:00","USD","CAD",1.4463,1.451,"2001-09-25 00:00:00"
1123,"2001-09-25 00:00:00","USD","CNY",8.2796,8.2797,"2001-09-25 00:00:00"
1124,"2001-09-25 00:00:00","USD","DEM",1.9832,1.9834,"2001-09-25 00:00:00"
1125,"2001-09-25 00:00:00","USD","EUR",1.014,1.0148,"2001-09-25 00:00:00"
1126,"2001-09-25 00:00:00","USD","FRF",6.6513,6.6515,"2001-09-25 00:00:00"
1127,"2001-09-25 00:00:00","USD","GBP",0.6203,0.6203,"2001-09-25 00:00:00"
1128,"2001-09-25 00:00:00","USD","JPY",109.537,109.608,"2001-09-25 00:00:00"
1129,"2001-09-25 00:00:00","USD","MXN",9.407,9.412,"2001-09-25 00:00:00"
1130,"2001-09-25 00:00:00","USD","SAR",3.7505,3.7572,"2001-09-25 00:00:00"
1131,"2001-09-25 00:00:00","USD","VEB",657.5099,657.59,"2001-09-25 00:00:00"
1132,"2001-09-26 00:00:00","USD","ARS",0.9998,0.9992,"2001-09-26 00:00:00"
1133,"2001-09-26 00:00:00","USD","AUD",1.5766,1.5765,"2001-09-26 00:00:00"
1134,"2001-09-26 00:00:00","USD","BRL",1.7689,1.766,"2001-09-26 00:00:00"
1135,"2001-09-26 00:00:00","USD","CAD",1.4451,1.4447,"2001-09-26 00:00:00"
1136,"2001-09-26 00:00:00","USD","CNY",8.2796,8.2796,"2001-09-26 00:00:00"
1137,"2001-09-26 00:00:00","USD","DEM",1.9696,1.969,"2001-09-26 00:00:00"
1138,"2001-09-26 00:00:00","USD","EUR",1.0069,1.0061,"2001-09-26 00:00:00"
1139,"2001-09-26 00:00:00","USD","FRF",6.6058,6.6048,"2001-09-26 00:00:00"
1140,"2001-09-26 00:00:00","USD","GBP",0.6186,0.6177,"2001-09-26 00:00:00"
1141,"2001-09-26 00:00:00","USD","JPY",109.537,109.465,"2001-09-26 00:00:00"
1142,"2001-09-26 00:00:00","USD","MXN",9.435,9.426,"2001-09-26 00:00:00"
1143,"2001-09-26 00:00:00","USD","SAR",3.7505,3.7429,"2001-09-26 00:00:00"
1144,"2001-09-26 00:00:00","USD","VEB",659.25,659.1699,"2001-09-26 00:00:00"
1145,"2001-09-27 00:00:00","USD","ARS",0.9998,1.0005,"2001-09-27 00:00:00"
1146,"2001-09-27 00:00:00","USD","AUD",1.5845,1.585,"2001-09-27 00:00:00"
1147,"2001-09-27 00:00:00","USD","BRL",1.7669,1.77,"2001-09-27 00:00:00"
1148,"2001-09-27 00:00:00","USD","CAD",1.4492,1.4585,"2001-09-27 00:00:00"
1149,"2001-09-27 00:00:00","USD","CNY",8.2796,8.2796,"2001-09-27 00:00:00"
1150,"2001-09-27 00:00:00","USD","DEM",1.9866,1.987,"2001-09-27 00:00:00"
1151,"2001-09-27 00:00:00","USD","EUR",1.0158,1.0167,"2001-09-27 00:00:00"
1152,"2001-09-27 00:00:00","USD","FRF",6.6631,6.6637,"2001-09-27 00:00:00"
1153,"2001-09-27 00:00:00","USD","GBP",0.6217,0.6226,"2001-09-27 00:00:00"
1154,"2001-09-27 00:00:00","USD","JPY",109.244,109.296,"2001-09-27 00:00:00"
1155,"2001-09-27 00:00:00","USD","MXN",9.4306,9.4329,"2001-09-27 00:00:00"
1156,"2001-09-27 00:00:00","USD","SAR",3.7503,3.7524,"2001-09-27 00:00:00"
1157,"2001-09-27 00:00:00","USD","VEB",658.0099,658.1,"2001-09-27 00:00:00"
1158,"2001-09-28 00:00:00","USD","ARS",0.9938,0.9936,"2001-09-28 00:00:00"
1159,"2001-09-28 00:00:00","USD","AUD",1.5851,1.5842,"2001-09-28 00:00:00"
1160,"2001-09-28 00:00:00","USD","BRL",1.7729,1.7649,"2001-09-28 00:00:00"
1161,"2001-09-28 00:00:00","USD","CAD",1.4496,1.444,"2001-09-28 00:00:00"
1162,"2001-09-28 00:00:00","USD","CNY",8.2796,8.2792,"2001-09-28 00:00:00"
1163,"2001-09-28 00:00:00","USD","DEM",1.9798,1.979,"2001-09-28 00:00:00"
1164,"2001-09-28 00:00:00","USD","EUR",1.0122,1.0121,"2001-09-28 00:00:00"
1165,"2001-09-28 00:00:00","USD","FRF",6.6398,6.6394,"2001-09-28 00:00:00"
1166,"2001-09-28 00:00:00","USD","GBP",0.6273,0.6269,"2001-09-28 00:00:00"
1167,"2001-09-28 00:00:00","USD","JPY",108.854,108.768,"2001-09-28 00:00:00"
1168,"2001-09-28 00:00:00","USD","MXN",9.4269,9.422,"2001-09-28 00:00:00"
1169,"2001-09-28 00:00:00","USD","SAR",3.7503,3.7494,"2001-09-28 00:00:00"
1170,"2001-09-28 00:00:00","USD","VEB",658.0,657.96,"2001-09-28 00:00:00"
1171,"2001-09-29 00:00:00","USD","ARS",0.9938,0.994,"2001-09-29 00:00:00"
1172,"2001-09-29 00:00:00","USD","AUD",1.5886,1.5889,"2001-09-29 00:00:00"
1173,"2001-09-29 00:00:00","USD","BRL",1.7729,1.776,"2001-09-29 00:00:00"
1174,"2001-09-29 00:00:00","USD","CAD",1.448,1.4547,"2001-09-29 00:00:00"
1175,"2001-09-29 00:00:00","USD","CNY",8.2791,8.28,"2001-09-29 00:00:00"
1176,"2001-09-29 00:00:00","USD","DEM",1.9798,1.9799,"2001-09-29 00:00:00"
1177,"2001-09-29 00:00:00","USD","EUR",1.0122,1.0127,"2001-09-29 00:00:00"
1178,"2001-09-29 00:00:00","USD","FRF",6.6398,6.6406,"2001-09-29 00:00:00"
1179,"2001-09-29 00:00:00","USD","GBP",0.6273,0.6281,"2001-09-29 00:00:00"
1180,"2001-09-29 00:00:00","USD","JPY",108.93,109.025,"2001-09-29 00:00:00"
1181,"2001-09-29 00:00:00","USD","MXN",9.4269,9.4309,"2001-09-29 00:00:00"
1182,"2001-09-29 00:00:00","USD","SAR",3.7503,3.7581,"2001-09-29 00:00:00"
1183,"2001-09-29 00:00:00","USD","VEB",658.0,658.0099,"2001-09-29 00:00:00"
1184,"2001-09-30 00:00:00","USD","ARS",0.9938,0.9937,"2001-09-30 00:00:00"
1185,"2001-09-30 00:00:00","USD","AUD",1.5915,1.5909,"2001-09-30 00:00:00"
1186,"2001-09-30 00:00:00","USD","BRL",1.7729,1.7649,"2001-09-30 00:00:00"
1187,"2001-09-30 00:00:00","USD","CAD",1.4504,1.45,"2001-09-30 00:00:00"
1188,"2001-09-30 00:00:00","USD","CNY",8.2789,8.2786,"2001-09-30 00:00:00"
1189,"2001-09-30 00:00:00","USD","DEM",1.9833,1.9827,"2001-09-30 00:00:00"
1190,"2001-09-30 00:00:00","USD","EUR",1.014,1.0133,"2001-09-30 00:00:00"
1191,"2001-09-30 00:00:00","USD","FRF",6.6516,6.6509,"2001-09-30 00:00:00"
1192,"2001-09-30 00:00:00","USD","GBP",0.6277,0.6276,"2001-09-30 00:00:00"
1193,"2001-09-30 00:00:00","USD","JPY",108.946,108.863,"2001-09-30 00:00:00"
1194,"2001-09-30 00:00:00","USD","MXN",9.4269,9.4209,"2001-09-30 00:00:00"
1195,"2001-09-30 00:00:00","USD","SAR",3.7503,3.7404,"2001-09-30 00:00:00"
1196,"2001-09-30 00:00:00","USD","VEB",658.0,657.98,"2001-09-30 00:00:00"
1197,"2001-10-01 00:00:00","USD","ARS",0.9998,1.0004,"2001-10-01 00:00:00"
1198,"2001-10-01 00:00:00","USD","AUD",1.5958,1.5961,"2001-10-01 00:00:00"
1199,"2001-10-01 00:00:00","USD","BRL",1.774,1.782,"2001-10-01 00:00:00"
1200,"2001-10-01 00:00:00","USD","CAD",1.4572,1.466,"2001-10-01 00:00:00"
1201,"2001-10-01 00:00:00","USD","CNY",8.2787,8.2797,"2001-10-01 00:00:00"
1202,"2001-10-01 00:00:00","USD","DEM",1.9965,1.9967,"2001-10-01 00:00:00"
1203,"2001-10-01 00:00:00","USD","EUR",1.0208,1.0213,"2001-10-01 00:00:00"
1204,"2001-10-01 00:00:00","USD","FRF",6.6965,6.697,"2001-10-01 00:00:00"
1205,"2001-10-01 00:00:00","USD","GBP",0.6301,0.6309,"2001-10-01 00:00:00"
1206,"2001-10-01 00:00:00","USD","JPY",108.906,108.915,"2001-10-01 00:00:00"
1207,"2001-10-01 00:00:00","USD","MXN",9.4,9.4039,"2001-10-01 00:00:00"
1208,"2001-10-01 00:00:00","USD","SAR",3.7504,3.7557,"2001-10-01 00:00:00"
1209,"2001-10-01 00:00:00","USD","VEB",658.5,658.5099,"2001-10-01 00:00:00"
1210,"2001-10-02 00:00:00","USD","ARS",0.9998,0.9992,"2001-10-02 00:00:00"
1211,"2001-10-02 00:00:00","USD","AUD",1.5913,1.5907,"2001-10-02 00:00:00"
1212,"2001-10-02 00:00:00","USD","BRL",1.7769,1.768,"2001-10-02 00:00:00"
1213,"2001-10-02 00:00:00","USD","CAD",1.456,1.4467,"2001-10-02 00:00:00"
1214,"2001-10-02 00:00:00","USD","CNY",8.2784,8.2782,"2001-10-02 00:00:00"
1215,"2001-10-02 00:00:00","USD","DEM",1.9932,1.9923,"2001-10-02 00:00:00"
1216,"2001-10-02 00:00:00","USD","EUR",1.019,1.0186,"2001-10-02 00:00:00"
1217,"2001-10-02 00:00:00","USD","FRF",6.6848,6.6844,"2001-10-02 00:00:00"
1218,"2001-10-02 00:00:00","USD","GBP",0.6266,0.6257,"2001-10-02 00:00:00"
1219,"2001-10-02 00:00:00","USD","JPY",109.093,109.092,"2001-10-02 00:00:00"
1220,"2001-10-02 00:00:00","USD","MXN",9.3658,9.3599,"2001-10-02 00:00:00"
1221,"2001-10-02 00:00:00","USD","SAR",3.7505,3.7488,"2001-10-02 00:00:00"
1222,"2001-10-02 00:00:00","USD","VEB",659.0,658.94,"2001-10-02 00:00:00"
1223,"2001-10-03 00:00:00","USD","ARS",0.9998,1.0004,"2001-10-03 00:00:00"
1224,"2001-10-03 00:00:00","USD","AUD",1.5844,1.5848,"2001-10-03 00:00:00"
1225,"2001-10-03 00:00:00","USD","BRL",1.775,1.7769,"2001-10-03 00:00:00"
1226,"2001-10-03 00:00:00","USD","CAD",1.4538,1.457,"2001-10-03 00:00:00"
1227,"2001-10-03 00:00:00","USD","CNY",8.2784,8.2789,"2001-10-03 00:00:00"
1228,"2001-10-03 00:00:00","USD","DEM",1.9836,1.9844,"2001-10-03 00:00:00"
1229,"2001-10-03 00:00:00","USD","EUR",1.0142,1.0149,"2001-10-03 00:00:00"
1230,"2001-10-03 00:00:00","USD","FRF",6.6527,6.6528,"2001-10-03 00:00:00"
1231,"2001-10-03 00:00:00","USD","GBP",0.622,0.6228,"2001-10-03 00:00:00"
1232,"2001-10-03 00:00:00","USD","JPY",109.405,109.456,"2001-10-03 00:00:00"
1233,"2001-10-03 00:00:00","USD","MXN",9.3755,9.377,"2001-10-03 00:00:00"
1234,"2001-10-03 00:00:00","USD","SAR",3.7505,3.7519,"2001-10-03 00:00:00"
1235,"2001-10-03 00:00:00","USD","VEB",659.75,659.7999,"2001-10-03 00:00:00"
1236,"2001-10-04 00:00:00","USD","ARS",0.9998,0.9988,"2001-10-04 00:00:00"
1237,"2001-10-04 00:00:00","USD","AUD",1.5827,1.5823,"2001-10-04 00:00:00"
1238,"2001-10-04 00:00:00","USD","BRL",1.7729,1.7729,"2001-10-04 00:00:00"
